id_processo,tipo_processo,area_juridica,data_distribuicao,data_sentenca,data_transito_julgado,status,valor_causa,resultado_final,custos_legais,honorarios_advogado,responsavel_interno,escritorio_externo,tribunal,comarca,instancia,risco_inicial
P_6244,Ambiental,Licenciamento,2022-05-12,,,Ativo,8049551.0,Em Andamento,272795.95,744682.0,Gustavo Pires,Global Law,STF,Rio de Janeiro,Tribunais Superiores,Alto
P_6245,Tributário,Planejamento Tributário,2020-04-26,2021-08-13,2021-09-03,Finalizado,5806994.0,Perdido,194511.38,389250.67,Ana Silva,Lex Consultoria,TJSP,Rio de Janeiro,Primeira Instância,Médio
P_6246,Tributário,Planejamento Tributário,2023-04-24,2024-02-03,2024-07-06,Finalizado,6563199.56,Ganho,26975.52,564854.9,Daniel Oliveira,Santos & Almeida Consultoria,TRF2,Salvador,Primeira Instância,Muito Alto
P_6247,Ambiental,Sanções,2022-07-05,,,Ativo,7362414.15,Em Andamento,242703.17,407164.5,Carla Souza,Advogados Associados LTDA,CADE,Curitiba,Segunda Instância,Médio
P_6248,Tributário,Fiscal,2021-05-21,,,Ativo,5819419.48,Em Andamento,31649.92,226365.87,Fernanda Lima,Martins & Oliveira Advogados,CADE,Belo Horizonte,Primeira Instância,Baixo
P_6249,Societário,Fusões e Aquisições,2020-10-08,,,Ativo,2044221.88,Em Andamento,46644.37,112000.61,Fernanda Lima,Santos & Almeida Consultoria,TRT3,Belo Horizonte,Primeira Instância,Alto
P_6250,Regulatório,Compliance,2020-11-14,2021-08-17,2021-12-11,Finalizado,5084520.38,Ganho,50372.33,345631.35,Gustavo Pires,Lex Consultoria,CARF,Porto Alegre,Segunda Instância,Baixo
P_6251,Propriedade Intelectual,Direitos Autorais,2022-06-12,2023-10-04,2024-02-03,Finalizado,230293.34,Ganho,6946.01,22912.1,Fernanda Lima,Advogados Associados LTDA,TJSP,Fortaleza,Tribunais Superiores,Muito Alto
P_6252,Tributário,Fiscal,2021-10-18,,,Ativo,115022.89,Em Andamento,5257.02,6156.25,Gustavo Pires,Advogados Associados LTDA,TRF2,Salvador,Primeira Instância,Baixo
P_6253,Propriedade Intelectual,Patentes,2020-08-25,2021-10-22,2022-03-09,Finalizado,9282788.56,Perdido,218875.11,85996.63,Carla Souza,Martins & Oliveira Advogados,TRT2,São Paulo,Segunda Instância,Alto
P_6254,Cível,Contratos,2022-04-24,2023-01-08,2023-06-29,Finalizado,9971090.83,Perdido,125633.04,215390.12,Ana Silva,Santos & Almeida Consultoria,TJRJ,Brasília,Segunda Instância,Alto
P_6255,Trabalhista,Previdenciário,2023-11-09,2024-07-29,2024-11-16,Finalizado,9563382.15,Acordo,314243.0,285127.29,Fernanda Lima,Santos & Almeida Consultoria,STF,Campinas,Primeira Instância,Muito Alto
P_6256,Trabalhista,Acidentes de Trabalho,2021-03-30,2022-02-19,2022-03-09,Finalizado,3472936.94,Ganho,122522.21,12544.36,Bruno Costa,Advogados Associados LTDA,TRT3,Campinas,Primeira Instância,Muito Alto
P_6257,Cível,Consumidor,2020-05-16,2021-01-20,2021-04-02,Finalizado,5801595.36,Acordo,1462.21,249945.96,Bruno Costa,Jurídico Soluções,TJRJ,Fortaleza,Tribunais Superiores,Alto
P_6258,Societário,Fusões e Aquisições,2021-03-02,2022-07-12,2022-10-26,Finalizado,2481519.74,Acordo,112824.64,82511.01,Fernanda Lima,Martins & Oliveira Advogados,TRF1,Belo Horizonte,Tribunais Superiores,Muito Alto
P_6259,Ambiental,Licenciamento,2020-09-26,,,Ativo,9525725.2,Em Andamento,288393.87,694256.87,Daniel Oliveira,Lex Consultoria,STJ,Belo Horizonte,Segunda Instância,Baixo
P_6260,Propriedade Intelectual,Marcas,2022-07-15,,,Ativo,5206313.43,Em Andamento,186635.68,305671.96,Fernanda Lima,Lex Consultoria,STF,Guarulhos,Primeira Instância,Muito Alto
P_6261,Regulatório,Setorial,2022-03-29,2022-08-11,2022-10-24,Finalizado,9009117.24,Acordo,124682.78,687450.23,Bruno Costa,Lex Consultoria,STJ,Fortaleza,Segunda Instância,Médio
P_6262,Tributário,Fiscal,2021-12-24,,,Ativo,8331760.96,Em Andamento,127692.56,780569.92,Ana Silva,Global Law,CARF,Salvador,Primeira Instância,Baixo
P_6263,Regulatório,Compliance,2022-03-20,2023-02-07,2023-02-25,Finalizado,7671184.92,Acordo,221973.16,252457.42,Gustavo Pires,Santos & Almeida Consultoria,TRF1,Osasco,Tribunais Superiores,Muito Alto
P_6264,Trabalhista,Acidentes de Trabalho,2022-07-06,2022-09-19,2023-02-15,Finalizado,4611898.6,Ganho,26786.8,100767.15,Carla Souza,Lex Consultoria,TRT2,Curitiba,Segunda Instância,Baixo
P_6265,Cível,Consumidor,2020-10-29,,,Ativo,2364223.65,Em Andamento,89929.63,93723.29,Fernanda Lima,Advogados Associados LTDA,ANVISA,Brasília,Administrativo,Médio
P_6266,Regulatório,Setorial,2020-07-31,,,Ativo,8971238.03,Em Andamento,199126.87,538022.04,Carla Souza,Lex Consultoria,TRT3,Campinas,Primeira Instância,Muito Alto
P_6267,Regulatório,Setorial,2021-04-20,,,Ativo,5656336.09,Em Andamento,70657.26,133630.82,Gustavo Pires,Santos & Almeida Consultoria,TJMG,Belo Horizonte,Primeira Instância,Médio
P_6268,Cível,Imobiliário,2021-12-05,,,Ativo,8582931.98,Em Andamento,133584.55,14969.53,Ana Silva,Santos & Almeida Consultoria,TRF1,Porto Alegre,Administrativo,Alto
P_6269,Societário,Governança,2022-11-14,,,Ativo,8569224.27,Em Andamento,217310.49,157015.11,Daniel Oliveira,Advogados Associados LTDA,TRF2,Campinas,Tribunais Superiores,Alto
P_6270,Propriedade Intelectual,Marcas,2020-11-02,2022-03-17,2022-04-20,Finalizado,1964928.34,Acordo,24604.63,4205.6,Ana Silva,Global Law,TJMG,Curitiba,Primeira Instância,Médio
P_6271,Propriedade Intelectual,Marcas,2022-05-26,2023-02-21,2023-03-26,Finalizado,1010174.89,Ganho,20200.24,67918.96,Gustavo Pires,Advogados Associados LTDA,TRT3,Salvador,Tribunais Superiores,Médio
P_6272,Tributário,Fiscal,2020-01-09,2021-03-05,2021-08-16,Finalizado,3315935.62,Ganho,160391.81,86241.64,Carla Souza,Jurídico Soluções,TJRJ,Curitiba,Primeira Instância,Médio
P_6273,Cível,Consumidor,2021-01-03,2022-05-04,2022-05-21,Finalizado,1430182.95,Perdido,31245.6,54010.34,Carla Souza,Advogados Associados LTDA,TRT2,Brasília,Tribunais Superiores,Muito Alto
P_6274,Cível,Recuperação de Crédito,2020-03-23,2021-06-10,2021-07-26,Finalizado,6585297.43,Ganho,7193.15,634941.99,Fernanda Lima,Jurídico Soluções,TRF1,Belo Horizonte,Primeira Instância,Muito Alto
P_6275,Regulatório,Setorial,2020-11-01,,,Ativo,6225031.24,Em Andamento,205027.16,553870.16,Ana Silva,Advogados Associados LTDA,TRF1,Belo Horizonte,Primeira Instância,Baixo
P_6276,Societário,Fusões e Aquisições,2023-05-15,2024-07-02,2024-09-09,Finalizado,24906.04,Ganho,688.77,2353.99,Fernanda Lima,Martins & Oliveira Advogados,ANVISA,Recife,Segunda Instância,Alto
P_6277,Trabalhista,Previdenciário,2021-04-07,2022-05-25,2022-10-05,Finalizado,7672371.08,Ganho,64279.7,276405.99,Bruno Costa,Global Law,TRF1,Vitória,Segunda Instância,Alto
P_6278,Societário,Governança,2021-10-11,2022-06-29,2022-10-25,Finalizado,4564497.78,Ganho,196149.33,302007.04,Bruno Costa,Global Law,CARF,Rio de Janeiro,Primeira Instância,Baixo
P_6279,Cível,Recuperação de Crédito,2023-08-18,,,Ativo,8274078.0,Em Andamento,349116.87,538959.13,Bruno Costa,Lex Consultoria,ANVISA,São Paulo,Administrativo,Médio
P_6280,Tributário,Fiscal,2020-04-27,2021-03-17,2021-05-03,Finalizado,1230577.07,Ganho,38566.94,75273.09,Fernanda Lima,Santos & Almeida Consultoria,STF,Belo Horizonte,Primeira Instância,Baixo
P_6281,Ambiental,Licenciamento,2021-09-20,2022-05-17,2022-06-12,Finalizado,586887.84,Ganho,7734.89,4772.31,Ana Silva,Santos & Almeida Consultoria,CADE,Brasília,Administrativo,Baixo
P_6282,Cível,Contratos,2024-02-06,2025-01-21,2025-04-14,Finalizado,6645770.1,Acordo,145871.23,338735.97,Ana Silva,Santos & Almeida Consultoria,TRF3,Vitória,Administrativo,Muito Alto
P_6283,Cível,Contratos,2021-01-04,,,Ativo,6952521.08,Em Andamento,61630.23,106502.63,Gustavo Pires,Advogados Associados LTDA,ANVISA,Rio de Janeiro,Segunda Instância,Médio
P_6284,Tributário,Fiscal,2020-02-20,2020-08-17,2020-09-07,Finalizado,4079166.22,Acordo,194404.74,95716.93,Fernanda Lima,Martins & Oliveira Advogados,STJ,Porto Alegre,Administrativo,Alto
P_6285,Regulatório,Compliance,2023-09-20,,,Ativo,1320722.34,Em Andamento,33255.93,63649.42,Fernanda Lima,Jurídico Soluções,CADE,São Paulo,Primeira Instância,Alto
P_6286,Tributário,Planejamento Tributário,2020-09-03,2022-01-02,2022-03-29,Finalizado,7991380.15,Perdido,250885.18,592357.61,Carla Souza,Jurídico Soluções,TRT3,Guarulhos,Segunda Instância,Muito Alto
P_6287,Societário,Fusões e Aquisições,2021-06-02,2022-09-15,2023-01-03,Finalizado,7108256.82,Ganho,139526.57,190809.1,Ana Silva,Global Law,TJSP,Salvador,Tribunais Superiores,Muito Alto
P_6288,Tributário,Fiscal,2021-07-20,2022-02-06,2022-07-21,Finalizado,5692562.17,Ganho,22113.37,270145.74,Gustavo Pires,Martins & Oliveira Advogados,TRT3,Brasília,Segunda Instância,Médio
P_6289,Ambiental,Licenciamento,2021-01-26,2022-03-25,2022-07-20,Finalizado,4191492.85,Ganho,156627.51,217137.01,Daniel Oliveira,Martins & Oliveira Advogados,TRT2,São Paulo,Segunda Instância,Muito Alto
P_6290,Regulatório,Setorial,2023-01-26,,,Ativo,7662831.55,Em Andamento,24587.36,357113.68,Ana Silva,Martins & Oliveira Advogados,TRT2,Rio de Janeiro,Tribunais Superiores,Médio
P_6291,Societário,Governança,2020-05-26,2020-07-18,2020-12-14,Finalizado,9921320.12,Ganho,130535.43,76843.38,Ana Silva,Santos & Almeida Consultoria,TRF3,Recife,Tribunais Superiores,Baixo
P_6292,Regulatório,Compliance,2020-10-28,,,Ativo,5698648.95,Em Andamento,270596.26,486805.96,Gustavo Pires,Global Law,TJRJ,Rio de Janeiro,Segunda Instância,Médio
P_6293,Tributário,Fiscal,2021-06-01,,,Ativo,9513856.02,Em Andamento,142459.35,521368.91,Daniel Oliveira,Martins & Oliveira Advogados,TJMG,Guarulhos,Tribunais Superiores,Muito Alto
P_6294,Propriedade Intelectual,Direitos Autorais,2024-01-18,2024-02-18,2024-04-14,Finalizado,4184595.4,Ganho,124704.94,334170.07,Carla Souza,Global Law,TRT3,Campinas,Administrativo,Alto
P_6295,Cível,Consumidor,2022-04-09,2022-12-08,2023-01-24,Finalizado,3613278.99,Ganho,28075.27,172219.37,Fernanda Lima,Advogados Associados LTDA,TRF1,Vitória,Administrativo,Médio
P_6296,Cível,Consumidor,2023-11-26,,,Ativo,8289241.33,Em Andamento,394311.6,544977.53,Bruno Costa,Santos & Almeida Consultoria,ANVISA,São Paulo,Segunda Instância,Baixo
P_6297,Societário,Governança,2021-05-21,,,Ativo,9869680.88,Em Andamento,276242.76,904992.71,Fernanda Lima,Martins & Oliveira Advogados,TRF2,Vitória,Segunda Instância,Muito Alto
P_6298,Cível,Contratos,2020-11-21,,,Ativo,3176053.15,Em Andamento,136551.08,198362.31,Fernanda Lima,Jurídico Soluções,TRT3,Recife,Segunda Instância,Alto
P_6299,Regulatório,Setorial,2022-12-22,2023-06-28,2023-11-12,Finalizado,1272154.92,Perdido,40110.82,37636.12,Carla Souza,Advogados Associados LTDA,TJMG,Guarulhos,Segunda Instância,Baixo
P_6300,Societário,Governança,2023-06-09,2024-03-01,2024-07-06,Finalizado,9223561.05,Perdido,46299.93,861820.52,Ana Silva,Santos & Almeida Consultoria,CARF,Osasco,Segunda Instância,Muito Alto
P_6301,Ambiental,Licenciamento,2023-09-02,2024-05-23,2024-07-23,Finalizado,4263042.26,Ganho,49758.95,58221.44,Fernanda Lima,Advogados Associados LTDA,TJMG,Campinas,Primeira Instância,Baixo
P_6302,Propriedade Intelectual,Marcas,2021-02-22,2021-06-04,2021-07-09,Finalizado,2795379.43,Acordo,99308.74,166935.46,Fernanda Lima,Global Law,STF,São Paulo,Primeira Instância,Baixo
P_6303,Tributário,Planejamento Tributário,2022-03-30,,,Ativo,6563980.77,Em Andamento,326445.18,92129.61,Bruno Costa,Lex Consultoria,ANVISA,Vitória,Segunda Instância,Médio
P_6304,Tributário,Planejamento Tributário,2020-04-06,2020-08-04,2020-08-26,Finalizado,8842700.94,Ganho,283428.84,236278.13,Ana Silva,Santos & Almeida Consultoria,STF,Porto Alegre,Segunda Instância,Médio
P_6305,Tributário,Fiscal,2022-04-03,2023-05-19,2023-07-01,Finalizado,2058400.71,Ganho,38960.98,46258.24,Bruno Costa,Santos & Almeida Consultoria,TRT2,Porto Alegre,Primeira Instância,Muito Alto
P_6306,Trabalhista,Acidentes de Trabalho,2022-02-16,,,Ativo,6334134.72,Em Andamento,226947.54,548087.59,Carla Souza,Santos & Almeida Consultoria,CARF,Campinas,Tribunais Superiores,Muito Alto
P_6307,Cível,Consumidor,2021-08-19,2022-08-02,2022-12-28,Finalizado,3859660.94,Perdido,142134.33,328563.13,Fernanda Lima,Martins & Oliveira Advogados,TRF2,Guarulhos,Primeira Instância,Alto
P_6308,Propriedade Intelectual,Patentes,2020-10-26,,,Ativo,2643267.11,Em Andamento,86936.17,241675.6,Ana Silva,Advogados Associados LTDA,STF,Salvador,Administrativo,Baixo
P_6309,Societário,Fusões e Aquisições,2020-07-10,2021-06-05,2021-10-27,Finalizado,1891709.81,Acordo,3300.42,131006.2,Gustavo Pires,Lex Consultoria,TJSP,São Paulo,Tribunais Superiores,Alto
P_6310,Tributário,Planejamento Tributário,2021-05-03,,,Ativo,9274378.69,Em Andamento,425760.28,914926.19,Gustavo Pires,Martins & Oliveira Advogados,TRF3,Vitória,Primeira Instância,Baixo
P_6311,Societário,Fusões e Aquisições,2021-07-01,2022-10-05,2023-01-15,Finalizado,983722.68,Perdido,14368.56,37360.49,Bruno Costa,Advogados Associados LTDA,ANVISA,Recife,Primeira Instância,Alto
P_6312,Propriedade Intelectual,Patentes,2023-04-02,2023-12-10,2024-02-09,Finalizado,6211570.85,Ganho,288812.25,604046.64,Carla Souza,Advogados Associados LTDA,CARF,Recife,Primeira Instância,Muito Alto
P_6313,Propriedade Intelectual,Patentes,2022-05-21,2023-01-31,2023-07-09,Finalizado,7114954.38,Perdido,343161.1,449659.04,Bruno Costa,Global Law,TRT3,São Paulo,Segunda Instância,Muito Alto
P_6314,Tributário,Fiscal,2020-12-02,,,Ativo,4235955.57,Em Andamento,178026.62,233309.42,Gustavo Pires,Santos & Almeida Consultoria,TRF3,Guarulhos,Tribunais Superiores,Muito Alto
P_6315,Propriedade Intelectual,Patentes,2021-08-02,2022-05-07,2022-08-12,Finalizado,2442170.64,Perdido,22367.56,133829.5,Bruno Costa,Jurídico Soluções,TRF3,São Paulo,Segunda Instância,Muito Alto
P_6316,Cível,Consumidor,2023-10-03,,,Ativo,8261151.98,Em Andamento,361560.4,43245.48,Daniel Oliveira,Global Law,TRF3,Belo Horizonte,Primeira Instância,Baixo
P_6317,Tributário,Planejamento Tributário,2022-12-12,2024-04-03,2024-04-23,Finalizado,6605719.08,Perdido,133276.96,341192.43,Daniel Oliveira,Global Law,TRT2,Curitiba,Primeira Instância,Muito Alto
P_6318,Ambiental,Licenciamento,2021-05-02,2021-08-18,2022-01-12,Finalizado,5535576.74,Acordo,199236.07,68933.09,Carla Souza,Jurídico Soluções,ANVISA,Campinas,Administrativo,Muito Alto
P_6319,Cível,Contratos,2022-12-21,,,Ativo,2990590.09,Em Andamento,17588.77,286744.14,Bruno Costa,Lex Consultoria,TRF2,Guarulhos,Segunda Instância,Alto
P_6320,Ambiental,Licenciamento,2021-01-08,2022-02-22,2022-05-24,Finalizado,7334607.65,Perdido,71182.74,613640.17,Ana Silva,Global Law,STJ,Belo Horizonte,Administrativo,Muito Alto
P_6321,Trabalhista,RH,2022-07-14,2022-10-26,2023-04-24,Finalizado,3554042.89,Ganho,100498.27,169095.05,Carla Souza,Santos & Almeida Consultoria,TRT1,Salvador,Administrativo,Alto
P_6322,Tributário,Planejamento Tributário,2021-11-15,,,Ativo,5383877.99,Em Andamento,91354.37,66992.03,Fernanda Lima,Lex Consultoria,ANVISA,Brasília,Primeira Instância,Muito Alto
P_6323,Societário,Governança,2022-01-02,2022-10-30,2023-03-08,Finalizado,4658964.87,Acordo,86626.54,52726.7,Gustavo Pires,Santos & Almeida Consultoria,TRF3,Rio de Janeiro,Segunda Instância,Baixo
P_6324,Societário,Fusões e Aquisições,2020-02-14,2020-04-19,2020-10-13,Finalizado,8583986.33,Acordo,288379.87,263515.25,Bruno Costa,Advogados Associados LTDA,TJRJ,Osasco,Administrativo,Alto
P_6325,Tributário,Fiscal,2023-09-26,2024-11-17,2024-12-24,Finalizado,8542691.51,Acordo,48597.57,809637.09,Carla Souza,Santos & Almeida Consultoria,STF,Brasília,Tribunais Superiores,Muito Alto
P_6326,Regulatório,Compliance,2023-08-21,,,Ativo,8670285.81,Em Andamento,363400.21,178594.09,Carla Souza,Martins & Oliveira Advogados,TJMG,Belo Horizonte,Tribunais Superiores,Médio
P_6327,Ambiental,Licenciamento,2020-07-16,,,Ativo,4724376.13,Em Andamento,126195.66,186008.46,Fernanda Lima,Lex Consultoria,TRT3,Brasília,Tribunais Superiores,Alto
P_6328,Tributário,Planejamento Tributário,2022-01-30,,,Ativo,5557455.16,Em Andamento,178451.36,217079.72,Fernanda Lima,Jurídico Soluções,TRF2,Osasco,Segunda Instância,Médio
P_6329,Tributário,Planejamento Tributário,2023-01-18,2023-04-04,2023-06-24,Finalizado,537607.18,Acordo,7884.29,2468.51,Bruno Costa,Jurídico Soluções,TJSP,Salvador,Segunda Instância,Alto
P_6330,Tributário,Planejamento Tributário,2022-09-09,,,Ativo,3786954.92,Em Andamento,62703.77,249481.15,Bruno Costa,Global Law,STJ,Salvador,Primeira Instância,Alto
P_6331,Societário,Fusões e Aquisições,2020-08-02,,,Ativo,7484208.82,Em Andamento,118124.97,571485.36,Ana Silva,Jurídico Soluções,TJSP,Porto Alegre,Tribunais Superiores,Baixo
P_6332,Regulatório,Setorial,2023-08-18,,,Ativo,3180562.92,Em Andamento,78883.44,158550.28,Gustavo Pires,Martins & Oliveira Advogados,STF,Porto Alegre,Administrativo,Médio
P_6333,Cível,Imobiliário,2023-10-12,2024-05-25,2024-06-10,Finalizado,8134619.55,Acordo,69961.39,512664.46,Ana Silva,Martins & Oliveira Advogados,ANVISA,Fortaleza,Tribunais Superiores,Muito Alto
P_6334,Societário,Fusões e Aquisições,2023-01-08,,,Ativo,5022513.26,Em Andamento,27422.87,334721.35,Carla Souza,Jurídico Soluções,STF,Campinas,Segunda Instância,Baixo
P_6335,Propriedade Intelectual,Patentes,2022-06-28,2023-01-24,2023-05-11,Finalizado,9211056.95,Perdido,184674.1,321152.71,Carla Souza,Lex Consultoria,TJRJ,Rio de Janeiro,Administrativo,Alto
P_6336,Cível,Imobiliário,2020-11-14,,,Ativo,4797294.56,Em Andamento,728.16,120240.6,Gustavo Pires,Advogados Associados LTDA,TRF3,Curitiba,Administrativo,Alto
P_6337,Regulatório,Setorial,2021-02-15,2022-05-04,2022-07-11,Finalizado,732878.86,Acordo,8292.96,14830.89,Bruno Costa,Advogados Associados LTDA,ANVISA,Guarulhos,Segunda Instância,Baixo
P_6338,Cível,Imobiliário,2023-11-18,2024-08-29,2024-09-22,Finalizado,6219733.32,Perdido,271912.55,221617.91,Ana Silva,Martins & Oliveira Advogados,TRF1,Belo Horizonte,Primeira Instância,Baixo
P_6339,Societário,Fusões e Aquisições,2021-05-06,2022-03-27,2022-05-28,Finalizado,3494494.28,Ganho,4748.4,169544.9,Daniel Oliveira,Santos & Almeida Consultoria,TJMG,Porto Alegre,Administrativo,Baixo
P_6340,Propriedade Intelectual,Patentes,2020-11-07,2021-07-28,2021-08-19,Finalizado,3542318.63,Perdido,80468.31,225547.37,Carla Souza,Santos & Almeida Consultoria,CADE,Curitiba,Segunda Instância,Alto
P_6341,Propriedade Intelectual,Marcas,2020-08-30,,,Ativo,4165670.15,Em Andamento,134731.13,31891.03,Bruno Costa,Lex Consultoria,TJMG,Porto Alegre,Segunda Instância,Alto
P_6342,Trabalhista,RH,2022-01-21,,,Ativo,8216085.73,Em Andamento,242911.19,134524.34,Bruno Costa,Global Law,TJMG,Osasco,Segunda Instância,Médio
P_6343,Ambiental,Licenciamento,2022-08-21,2022-11-13,2023-03-24,Finalizado,9934230.14,Acordo,154185.39,844137.87,Fernanda Lima,Jurídico Soluções,TRT3,Guarulhos,Segunda Instância,Médio
P_6344,Propriedade Intelectual,Marcas,2021-01-20,2022-01-06,2022-03-09,Finalizado,3038799.97,Acordo,74149.63,115525.65,Bruno Costa,Lex Consultoria,STF,Porto Alegre,Primeira Instância,Baixo
P_6345,Regulatório,Compliance,2021-02-25,2022-01-04,2022-03-11,Finalizado,6991441.49,Perdido,163840.88,202365.46,Bruno Costa,Lex Consultoria,TRF2,Osasco,Segunda Instância,Muito Alto
P_6346,Societário,Governança,2023-10-20,,,Ativo,9130281.05,Em Andamento,410636.59,596732.56,Daniel Oliveira,Martins & Oliveira Advogados,TRT3,Brasília,Primeira Instância,Baixo
P_6347,Propriedade Intelectual,Patentes,2020-07-20,2021-06-03,2021-06-20,Finalizado,5752785.47,Ganho,83510.47,183034.37,Daniel Oliveira,Martins & Oliveira Advogados,TRF2,Rio de Janeiro,Segunda Instância,Baixo
P_6348,Propriedade Intelectual,Patentes,2021-05-10,2021-06-11,2021-08-05,Finalizado,5088826.11,Acordo,16219.53,471653.24,Carla Souza,Martins & Oliveira Advogados,TRF3,Salvador,Administrativo,Baixo
P_6349,Societário,Fusões e Aquisições,2022-01-02,,,Ativo,774034.71,Em Andamento,9711.94,62925.77,Bruno Costa,Global Law,TRF3,Curitiba,Segunda Instância,Alto
P_6350,Cível,Recuperação de Crédito,2021-02-23,,,Ativo,2153911.91,Em Andamento,54530.3,193956.1,Fernanda Lima,Lex Consultoria,CADE,Curitiba,Primeira Instância,Alto
P_6351,Cível,Recuperação de Crédito,2024-01-13,2024-11-24,2025-02-25,Finalizado,386879.5,Acordo,8403.7,29584.49,Fernanda Lima,Lex Consultoria,CADE,Curitiba,Segunda Instância,Alto
P_6352,Tributário,Planejamento Tributário,2022-04-21,2022-07-23,2022-12-22,Finalizado,3281247.95,Ganho,82019.11,142413.74,Carla Souza,Lex Consultoria,ANVISA,Recife,Segunda Instância,Alto
P_6353,Societário,Fusões e Aquisições,2023-12-23,2024-08-02,2024-10-19,Finalizado,5701363.79,Ganho,259107.82,438880.63,Bruno Costa,Martins & Oliveira Advogados,TJRJ,Campinas,Segunda Instância,Alto
P_6354,Societário,Governança,2022-05-18,2022-12-23,2023-05-18,Finalizado,1694049.43,Acordo,31568.16,79277.16,Daniel Oliveira,Global Law,TRT2,Vitória,Tribunais Superiores,Baixo
P_6355,Societário,Governança,2022-12-26,2023-03-14,2023-04-01,Finalizado,8418751.2,Ganho,397722.45,338384.17,Gustavo Pires,Advogados Associados LTDA,CARF,Rio de Janeiro,Segunda Instância,Médio
P_6356,Propriedade Intelectual,Direitos Autorais,2023-01-04,2024-05-06,2024-07-15,Finalizado,1653173.23,Acordo,62515.09,67529.85,Fernanda Lima,Jurídico Soluções,STJ,Rio de Janeiro,Primeira Instância,Alto
